118.3087 	DATA 	tilt left
118.5753 	DATA 	Keypress: b
118.5754 	DATA 	tilt left
118.8586 	DATA 	Keypress: b
118.8587 	DATA 	tilt left
119.1253 	DATA 	Keypress: b
119.1253 	DATA 	tilt left
119.4252 	EXP 	CStest: autoDraw = False
119.4252 	EXP 	CStest: autoDraw = False
119.4555 	DATA 	Keypress: b
119.5417 	DATA 	end trial
119.5419 	EXP 	New trial (rep=0, index=17): OrderedDict([('Onset', 80), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
119.6765 	DATA 	start trial
119.8085 	EXP 	CStest: tex = 'vend.png'
119.8085 	EXP 	CStest: autoDraw = True
121.9085 	EXP 	CStest: autoDraw = False
121.9085 	EXP 	CStest: autoDraw = False
122.0254 	DATA 	end trial
122.0255 	EXP 	New trial (rep=0, index=18): OrderedDict([('Onset', 82), ('Condition', 'CBblue.png'), ('Dur', 4), ('p_onset', 132), ('p_offset', 133)])
122.1468 	DATA 	start trial
122.2752 	EXP 	CStest: tex = 'CBblue.png'
122.2752 	EXP 	CStest: autoDraw = True
123.4254 	DATA 	Keypress: n
123.4255 	DATA 	tilt right
123.7586 	DATA 	Keypress: n
123.7587 	DATA 	tilt right
123.9586 	DATA 	Keypress: n
123.9586 	DATA 	tilt right
124.2919 	DATA 	Keypress: n
124.2920 	DATA 	tilt right
124.5753 	DATA 	Keypress: n
124.5753 	DATA 	tilt right
124.8430 	DATA 	Keypress: n
124.8585 	DATA 	tilt right
125.1086 	DATA 	Keypress: n
125.1086 	DATA 	tilt right
125.4086 	DATA 	Keypress: n
125.4086 	DATA 	tilt right
125.6586 	DATA 	Keypress: n
125.6587 	DATA 	tilt right
125.9753 	DATA 	Keypress: n
125.9754 	DATA 	tilt right
126.3417 	DATA 	Keypress: n
126.3585 	EXP 	CStest: autoDraw = False
126.3585 	EXP 	CStest: autoDraw = False
126.4755 	DATA 	end trial
126.4756 	EXP 	New trial (rep=0, index=19): OrderedDict([('Onset', 86), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
126.5927 	DATA 	start trial
126.7247 	EXP 	CStest: tex = 'vend.png'
126.7247 	EXP 	CStest: autoDraw = True
128.8084 	EXP 	CStest: autoDraw = False
128.8084 	EXP 	CStest: autoDraw = False
128.9248 	DATA 	end trial
128.9250 	EXP 	New trial (rep=0, index=20): OrderedDict([('Onset', 88), ('Condition', 'CByellow.png'), ('Dur', 4), ('p_onset', 140), ('p_offset', 141)])
129.0341 	DATA 	start trial
129.1751 	EXP 	CStest: tex = 'CByellow.png'
129.1751 	EXP 	CStest: autoDraw = True
133.2418 	EXP 	CStest: autoDraw = False
133.2418 	EXP 	CStest: autoDraw = False
133.3585 	DATA 	end trial
133.3587 	EXP 	New trial (rep=0, index=21): OrderedDict([('Onset', 92), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
133.4835 	DATA 	start trial
133.6253 	EXP 	CStest: tex = 'vend.png'
133.6253 	EXP 	CStest: autoDraw = True
135.7084 	EXP 	CStest: autoDraw = False
135.7084 	EXP 	CStest: autoDraw = False
135.8257 	DATA 	end trial
135.8258 	EXP 	New trial (rep=0, index=22): OrderedDict([('Onset', 94), ('Condition', 'CBred.png'), ('Dur', 4), ('p_onset', 126), ('p_offset', 127)])
135.9339 	DATA 	start trial
136.0751 	EXP 	CStest: tex = 'CBred.png'
136.0751 	EXP 	CStest: autoDraw = True
136.9252 	DATA 	Keypress: b
136.9253 	DATA 	tilt left
137.2586 	DATA 	Keypress: b
137.2586 	DATA 	tilt left
137.5252 	DATA 	Keypress: b
137.5252 	DATA 	tilt left
137.7752 	DATA 	Keypress: b
137.7753 	DATA 	tilt left
138.0085 	DATA 	Keypress: b
138.0086 	DATA 	tilt left
138.2585 	DATA 	Keypress: b
138.2586 	DATA 	tilt left
138.5252 	DATA 	Keypress: b
138.5252 	DATA 	tilt left
138.8085 	DATA 	Keypress: b
138.8086 	DATA 	tilt left
139.0752 	DATA 	Keypress: b
139.0752 	DATA 	tilt left
139.3418 	DATA 	Keypress: b
139.3419 	DATA 	tilt left
139.6085 	DATA 	Keypress: b
139.6086 	DATA 	tilt left
139.8918 	DATA 	Keypress: b
139.8919 	DATA 	tilt left
140.1728 	DATA 	Keypress: b
140.1917 	EXP 	CStest: autoDraw = False
140.1917 	EXP 	CStest: autoDraw = False
140.3088 	DATA 	end trial
